round,date,hour,home_team,away_team,gols_mandante,gols_visitante
2,06/11/2011,17:00,Santos/SP,Vasco/RJ,2.0,0.0
2,06/11/2011,17:00,Flamengo/RJ,Cruzeiro/MG,5.0,1.0
2,06/11/2011,17:00,América/MG,Corinthians/SP,2.0,1.0
2,06/11/2011,17:00,Avaí/SC,Ceará/CE,1.0,2.0
2,06/11/2011,19:00,Palmeiras/SP,Coritiba/PR,0.0,2.0
2,06/11/2011,19:00,Internacional/RS,Fluminense/RJ,1.0,2.0
2,06/11/2011,19:00,Atlético/PR,Atlético/GO,2.0,1.0
2,12/11/2011,19:00,Fluminense/RJ,América/MG,1.0,2.0
2,12/11/2011,19:00,São Paulo/SP,Avaí/SC,2.0,0.0
2,12/11/2011,19:00,Figueirense/SC,Atlético/MG,2.0,1.0
2,13/11/2011,17:00,Corinthians/SP,Atlético/PR,2.0,1.0
2,13/11/2011,17:00,Coritiba/PR,Flamengo/RJ,2.0,0.0
2,13/11/2011,17:00,Grêmio/RS,Palmeiras/SP,2.0,2.0
2,13/11/2011,17:00,Ceará/CE,Santos/SP,2.0,3.0
2,13/11/2011,19:00,Cruzeiro/MG,Internacional/RS,1.0,0.0
2,13/11/2011,19:00,Vasco/RJ,Botafogo/RJ,2.0,0.0
2,13/11/2011,19:00,Atlético/GO,Bahia/BA,0.0,1.0
2,16/11/2011,20:30,América/MG,Botafogo/RJ,2.0,1.0
2,16/11/2011,20:30,Fluminense/RJ,Grêmio/RS,5.0,4.0
2,16/11/2011,20:30,Internacional/RS,Bahia/BA,1.0,0.0
2,16/11/2011,20:30,Atlético/PR,São Paulo/SP,1.0,0.0
2,16/11/2011,21:50,Avaí/SC,Cruzeiro/MG,0.0,0.0
2,16/11/2011,21:50,Palmeiras/SP,Vasco/RJ,1.0,1.0
2,16/11/2011,21:50,Ceará/CE,Corinthians/SP,0.0,1.0
2,17/11/2011,20:30,Flamengo/RJ,Figueirense/SC,0.0,0.0
2,17/11/2011,20:30,Santos/SP,Atlético/GO,1.0,1.0
2,17/11/2011,20:30,Atlético/MG,Coritiba/PR,2.0,1.0
2,19/11/2011,19:00,Vasco/RJ,Avaí/SC,2.0,0.0
2,19/11/2011,19:00,Grêmio/RS,Ceará/CE,1.0,3.0
2,19/11/2011,19:00,São Paulo/SP,América/MG,3.0,1.0
2,20/11/2011,17:00,Corinthians/SP,Atlético/MG,2.0,1.0
2,20/11/2011,17:00,Botafogo/RJ,Internacional/RS,1.0,2.0
2,20/11/2011,17:00,Atlético/GO,Flamengo/RJ,0.0,0.0
2,20/11/2011,17:00,Cruzeiro/MG,Atlético/PR,1.0,1.0
2,20/11/2011,19:00,Figueirense/SC,Fluminense/RJ,0.0,4.0
2,20/11/2011,19:00,Coritiba/PR,Santos/SP,1.0,0.0
2,20/11/2011,19:00,Bahia/BA,Palmeiras/SP,0.0,2.0
2,27/11/2011,17:00,Palmeiras/SP,São Paulo/SP,1.0,0.0
2,27/11/2011,17:00,Santos/SP,Bahia/BA,1.0,1.0
2,27/11/2011,17:00,Flamengo/RJ,Internacional/RS,1.0,0.0
2,27/11/2011,17:00,Fluminense/RJ,Vasco/RJ,1.0,2.0
2,27/11/2011,17:00,Grêmio/RS,Atlético/GO,2.0,2.0
2,27/11/2011,17:00,Atlético/MG,Botafogo/RJ,4.0,0.0
2,27/11/2011,17:00,Figueirense/SC,Corinthians/SP,0.0,1.0
2,27/11/2011,17:00,Coritiba/PR,Avaí/SC,1.0,0.0
2,27/11/2011,17:00,América/MG,Atlético/PR,2.0,1.0
2,27/11/2011,17:00,Ceará/CE,Cruzeiro/MG,2.0,2.0
2,04/12/2011,17:00,Corinthians/SP,Palmeiras/SP,0.0,0.0
2,04/12/2011,17:00,São Paulo/SP,Santos/SP,4.0,1.0
2,04/12/2011,17:00,Internacional/RS,Grêmio/RS,1.0,0.0
2,04/12/2011,17:00,Cruzeiro/MG,Atlético/MG,6.0,1.0
2,04/12/2011,17:00,Atlético/GO,América/MG,5.0,1.0
2,04/12/2011,17:00,Atlético/PR,Coritiba/PR,1.0,0.0
2,04/12/2011,17:00,Bahia/BA,Ceará/CE,2.0,1.0
2,04/12/2011,17:00,Avaí/SC,Figueirense/SC,1.0,1.0
2,04/12/2011,17:00,Botafogo/RJ,Fluminense/RJ,1.0,1.0
2,04/12/2011,17:00,Vasco/RJ,Flamengo/RJ,1.0,1.0
1,19/05/2012,18:30,Palmeiras/SP,Portuguesa/SP,1.0,1.0
1,19/05/2012,18:30,Sport/PE,Flamengo/RJ,1.0,1.0
1,20/05/2012,18:30,Vasco/RJ,Grêmio/RS,2.0,1.0
1,19/05/2012,21:00,Figueirense/SC,Náutico/PE,2.0,1.0
1,20/05/2012,16:00,Ponte Preta/SP,Atlético/MG,0.0,1.0
1,20/05/2012,16:00,Internacional/RS,Coritiba/PR,2.0,0.0
1,20/05/2012,16:00,Corinthians/SP,Fluminense/RJ,0.0,1.0
1,20/05/2012,16:00,Botafogo/RJ,São Paulo/SP,4.0,2.0
1,20/05/2012,18:30,Bahia/BA,Santos/SP,0.0,0.0
1,20/05/2012,18:30,Cruzeiro/MG,Atlético/GO,0.0,0.0
1,26/05/2012,18:30,Atlético/GO,Ponte Preta/SP,1.0,1.0
1,26/05/2012,18:30,Flamengo/RJ,Internacional/RS,3.0,3.0
1,26/05/2012,18:30,Portuguesa/SP,Vasco/RJ,0.0,1.0
1,26/05/2012,21:00,Náutico/PE,Cruzeiro/MG,0.0,0.0
1,27/05/2012,16:00,São Paulo/SP,Bahia/BA,1.0,0.0
1,27/05/2012,16:00,Atlético/MG,Corinthians/SP,1.0,0.0
1,27/05/2012,16:00,Coritiba/PR,Botafogo/RJ,2.0,3.0
1,27/05/2012,16:00,Santos/SP,Sport/PE,0.0,0.0
1,27/05/2012,18:30,Grêmio/RS,Palmeiras/SP,1.0,0.0
1,27/05/2012,18:30,Fluminense/RJ,Figueirense/SC,2.0,2.0
1,06/06/2012,19:30,Atlético/GO,Grêmio/RS,0.0,1.0
1,06/06/2012,19:30,Sport/PE,Palmeiras/SP,2.0,1.0
1,06/06/2012,20:30,Vasco/RJ,Náutico/PE,4.0,2.0
1,06/06/2012,20:30,Atlético/MG,Bahia/BA,1.0,1.0
1,06/06/2012,20:30,Coritiba/PR,Portuguesa/SP,2.0,0.0
1,06/06/2012,21:50,Internacional/RS,São Paulo/SP,1.0,0.0
1,06/06/2012,21:50,Santos/SP,Fluminense/RJ,1.0,1.0
1,06/06/2012,21:50,Ponte Preta/SP,Flamengo/RJ,2.0,2.0
1,07/06/2012,20:30,Corinthians/SP,Figueirense/SC,1.0,1.0
1,07/06/2012,20:30,Botafogo/RJ,Cruzeiro/MG,2.0,3.0
1,10/06/2012,16:00,Portuguesa/SP,Atlético/GO,2.0,0.0
1,09/06/2012,18:30,Flamengo/RJ,Coritiba/PR,3.0,1.0
1,09/06/2012,21:00,Palmeiras/SP,Atlético/MG,0.0,1.0
1,10/06/2012,17:00,Grêmio/RS,Corinthians/SP,2.0,0.0
1,10/06/2012,17:00,Fluminense/RJ,Internacional/RS,0.0,0.0
1,10/06/2012,17:00,Bahia/BA,Vasco/RJ,1.0,2.0
1,10/06/2012,18:30,São Paulo/SP,Santos/SP,1.0,0.0
1,10/06/2012,18:30,Figueirense/SC,Ponte Preta/SP,0.0,0.0
1,10/06/2012,18:30,Cruzeiro/MG,Sport/PE,1.0,0.0
1,10/06/2012,18:30,Náutico/PE,Botafogo/RJ,3.0,2.0
1,16/06/2012,18:30,Fluminense/RJ,Portuguesa/SP,4.0,1.0
1,16/06/2012,18:30,Internacional/RS,Botafogo/RJ,1.0,2.0
1,16/06/2012,21:00,Cruzeiro/MG,Figueirense/SC,1.0,0.0
1,17/06/2012,16:00,São Paulo/SP,Atlético/MG,1.0,0.0
1,17/06/2012,16:00,Palmeiras/SP,Vasco/RJ,1.0,1.0
1,17/06/2012,18:30,Ponte Preta/SP,Corinthians/SP,1.0,0.0
1,17/06/2012,16:00,Bahia/BA,Sport/PE,2.0,1.0
1,17/06/2012,18:30,Coritiba/PR,Atlético/GO,3.0,0.0
1,17/06/2012,16:00,Flamengo/RJ,Santos/SP,1.0,0.0
1,17/06/2012,18:30,Náutico/PE,Grêmio/RS,1.0,0.0
1,23/06/2012,21:00,Atlético/MG,Náutico/PE,5.0,1.0
1,23/06/2012,18:30,Vasco/RJ,Cruzeiro/MG,1.0,3.0
1,23/06/2012,18:30,Portuguesa/SP,São Paulo/SP,1.0,0.0
1,24/06/2012,18:30,Sport/PE,Internacional/RS,0.0,2.0
1,24/06/2012,16:00,Corinthians/SP,Palmeiras/SP,2.0,1.0
1,24/06/2012,16:00,Grêmio/RS,Flamengo/RJ,2.0,0.0
1,24/06/2012,16:00,Figueirense/SC,Bahia/BA,1.0,1.0
1,24/06/2012,18:30,Botafogo/RJ,Ponte Preta/SP,1.0,2.0
1,24/06/2012,18:30,Santos/SP,Coritiba/PR,2.0,2.0
1,24/06/2012,18:30,Atlético/GO,Fluminense/RJ,1.0,4.0
1,11/07/2012,19:30,Corinthians/SP,Botafogo/RJ,1.0,3.0
1,30/06/2012,16:20,Cruzeiro/MG,São Paulo/SP,2.0,3.0
1,30/06/2012,18:30,Vasco/RJ,Ponte Preta/SP,3.0,2.0
1,30/06/2012,16:20,Náutico/PE,Fluminense/RJ,0.0,2.0
1,01/07/2012,16:00,Coritiba/PR,Sport/PE,2.0,3.0
1,01/07/2012,16:00,Portuguesa/SP,Santos/SP,0.0,0.0
1,01/07/2012,16:00,Bahia/BA,Internacional/RS,1.0,1.0
1,01/07/2012,18:30,Grêmio/RS,Atlético/MG,0.0,1.0
1,01/07/2012,18:30,Palmeiras/SP,Figueirense/SC,3.0,1.0
1,01/07/2012,18:30,Flamengo/RJ,Atlético/GO,3.0,2.0
1,07/07/2012,18:30,Botafogo/RJ,Bahia/BA,3.0,0.0
1,07/07/2012,18:30,Internacional/RS,Cruzeiro/MG,2.0,1.0
1,08/07/2012,18:30,Ponte Preta/SP,Palmeiras/SP,1.0,0.0
1,07/07/2012,21:00,Atlético/GO,Náutico/PE,0.0,1.0
1,08/07/2012,16:00,Fluminense/RJ,Flamengo/RJ,1.0,0.0
1,08/07/2012,16:00,São Paulo/SP,Coritiba/PR,3.0,1.0
1,08/07/2012,18:30,Sport/PE,Corinthians/SP,1.0,1.0
1,08/07/2012,16:00,Santos/SP,Grêmio/RS,4.0,2.0
1,08/07/2012,18:30,Atlético/MG,Portuguesa/SP,2.0,0.0
1,08/07/2012,16:00,Figueirense/SC,Vasco/RJ,1.0,1.0
1,14/07/2012,18:30,Figueirense/SC,Atlético/MG,3.0,4.0
1,14/07/2012,18:30,Corinthians/SP,Náutico/PE,2.0,1.0
1,14/07/2012,21:00,Ponte Preta/SP,Coritiba/PR,4.0,1.0
1,15/07/2012,16:00,Botafogo/RJ,Fluminense/RJ,1.0,1.0
1,15/07/2012,16:00,Internacional/RS,Santos/SP,0.0,0.0
1,15/07/2012,16:00,Cruzeiro/MG,Grêmio/RS,1.0,3.0
1,15/07/2012,16:00,Bahia/BA,Flamengo/RJ,1.0,2.0
1,15/07/2012,18:30,Palmeiras/SP,São Paulo/SP,1.0,1.0
1,15/07/2012,18:30,Vasco/RJ,Atlético/GO,1.0,0.0
1,15/07/2012,18:30,Sport/PE,Portuguesa/SP,2.0,1.0
1,18/07/2012,19:30,Santos/SP,Botafogo/RJ,0.0,0.0
1,18/07/2012,19:30,Grêmio/RS,Sport/PE,3.0,1.0
1,18/07/2012,20:30,Portuguesa/SP,Cruzeiro/MG,0.0,2.0
1,18/07/2012,20:30,Náutico/PE,Ponte Preta/SP,3.0,0.0
1,18/07/2012,21:50,Atlético/MG,Internacional/RS,3.0,1.0
1,18/07/2012,21:50,Flamengo/RJ,Corinthians/SP,0.0,3.0
1,18/07/2012,21:50,São Paulo/SP,Vasco/RJ,0.0,1.0
1,19/07/2012,20:30,Atlético/GO,Figueirense/SC,3.0,2.0
1,19/07/2012,20:30,Fluminense/RJ,Bahia/BA,4.0,0.0
1,19/07/2012,20:30,Coritiba/PR,Palmeiras/SP,1.0,1.0
1,21/07/2012,18:30,Sport/PE,Atlético/MG,1.0,4.0
1,21/07/2012,18:30,Vasco/RJ,Santos/SP,2.0,0.0
1,21/07/2012,21:00,Corinthians/SP,Portuguesa/SP,1.0,1.0
1,22/07/2012,16:00,Internacional/RS,Atlético/GO,4.0,1.0
1,22/07/2012,16:00,Cruzeiro/MG,Flamengo/RJ,1.0,0.0
1,22/07/2012,16:00,Figueirense/SC,São Paulo/SP,0.0,2.0
1,22/07/2012,16:00,Palmeiras/SP,Náutico/PE,3.0,0.0
1,22/07/2012,18:30,Botafogo/RJ,Grêmio/RS,0.0,1.0
1,22/07/2012,18:30,Ponte Preta/SP,Fluminense/RJ,1.0,3.0
1,22/07/2012,18:30,Bahia/BA,Coritiba/PR,2.0,2.0
1,25/07/2012,19:30,Figueirense/SC,Internacional/RS,0.0,1.0
1,25/07/2012,19:30,Ponte Preta/SP,Sport/PE,1.0,1.0
1,25/07/2012,20:30,Vasco/RJ,Botafogo/RJ,1.0,0.0
1,25/07/2012,20:30,Náutico/PE,Coritiba/PR,3.0,4.0
1,25/07/2012,21:50,Corinthians/SP,Cruzeiro/MG,2.0,0.0
1,25/07/2012,21:50,Grêmio/RS,Fluminense/RJ,1.0,0.0
1,25/07/2012,21:50,Atlético/GO,São Paulo/SP,4.0,3.0
1,26/07/2012,20:30,Palmeiras/SP,Bahia/BA,0.0,2.0
1,26/07/2012,20:30,Flamengo/RJ,Portuguesa/SP,0.0,0.0
1,26/07/2012,20:30,Atlético/MG,Santos/SP,2.0,0.0
1,28/07/2012,18:30,Coritiba/PR,Grêmio/RS,2.0,1.0
1,28/07/2012,18:30,Internacional/RS,Vasco/RJ,0.0,0.0
1,28/07/2012,21:00,Botafogo/RJ,Figueirense/SC,1.0,0.0
1,29/07/2012,16:00,Sport/PE,Atlético/GO,0.0,0.0
1,29/07/2012,16:00,São Paulo/SP,Flamengo/RJ,4.0,1.0
1,29/07/2012,16:00,Fluminense/RJ,Atlético/MG,0.0,0.0
1,29/07/2012,18:30,Bahia/BA,Corinthians/SP,0.0,0.0
1,29/07/2012,16:00,Cruzeiro/MG,Palmeiras/SP,2.0,1.0
1,29/07/2012,18:30,Portuguesa/SP,Náutico/PE,3.0,1.0
1,29/07/2012,18:30,Santos/SP,Ponte Preta/SP,2.0,1.0
1,26/09/2012,21:00,Flamengo/RJ,Atlético/MG,2.0,1.0
1,04/08/2012,18:30,Palmeiras/SP,Internacional/RS,0.0,1.0
1,04/08/2012,18:30,Atlético/GO,Botafogo/RJ,1.0,2.0
1,04/08/2012,21:00,Portuguesa/SP,Figueirense/SC,2.0,0.0
1,05/08/2012,16:00,Vasco/RJ,Corinthians/SP,0.0,0.0
1,05/08/2012,16:00,Grêmio/RS,Bahia/BA,3.0,1.0
1,05/08/2012,16:00,Coritiba/PR,Fluminense/RJ,0.0,2.0
1,05/08/2012,16:00,São Paulo/SP,Sport/PE,1.0,0.0
1,05/08/2012,18:30,Cruzeiro/MG,Ponte Preta/SP,1.0,2.0
1,05/08/2012,18:30,Náutico/PE,Santos/SP,3.0,0.0
1,08/08/2012,19:30,Sport/PE,Vasco/RJ,0.0,2.0
1,08/08/2012,19:30,Internacional/RS,Náutico/PE,0.0,0.0
1,08/08/2012,20:30,Corinthians/SP,Atlético/GO,1.0,1.0
1,08/08/2012,20:30,Bahia/BA,Portuguesa/SP,0.0,0.0
1,08/08/2012,21:50,Figueirense/SC,Flamengo/RJ,0.0,2.0
1,08/08/2012,21:50,Botafogo/RJ,Palmeiras/SP,1.0,2.0
1,08/08/2012,21:50,Santos/SP,Cruzeiro/MG,4.0,2.0
1,09/08/2012,21:00,Fluminense/RJ,São Paulo/SP,2.0,1.0
1,09/08/2012,21:00,Atlético/MG,Coritiba/PR,1.0,0.0
1,09/08/2012,21:00,Ponte Preta/SP,Grêmio/RS,0.0,0.0
1,11/08/2012,18:30,Sport/PE,Figueirense/SC,0.0,1.0
1,11/08/2012,18:30,Bahia/BA,Cruzeiro/MG,0.0,1.0
1,11/08/2012,21:00,Flamengo/RJ,Náutico/PE,2.0,0.0
1,11/08/2012,18:30,Santos/SP,Atlético/GO,2.0,2.0
1,12/08/2012,16:00,Internacional/RS,Ponte Preta/SP,2.0,1.0
1,12/08/2012,16:00,São Paulo/SP,Grêmio/RS,1.0,2.0
1,12/08/2012,16:00,Atlético/MG,Vasco/RJ,1.0,0.0
1,12/08/2012,16:00,Coritiba/PR,Corinthians/SP,1.0,2.0
1,12/08/2012,18:30,Fluminense/RJ,Palmeiras/SP,1.0,0.0
1,12/08/2012,18:30,Portuguesa/SP,Botafogo/RJ,1.0,1.0
1,15/08/2012,19:30,Grêmio/RS,Portuguesa/SP,1.0,2.0
1,15/08/2012,19:30,Cruzeiro/MG,Fluminense/RJ,1.0,1.0
1,15/08/2012,20:30,Atlético/GO,Atlético/MG,1.0,1.0
1,15/08/2012,20:30,Ponte Preta/SP,Bahia/BA,0.0,2.0
1,15/08/2012,21:50,Botafogo/RJ,Sport/PE,2.0,0.0
1,15/08/2012,21:50,Palmeiras/SP,Flamengo/RJ,1.0,0.0
1,15/08/2012,21:50,Náutico/PE,São Paulo/SP,3.0,0.0
1,16/08/2012,21:00,Vasco/RJ,Coritiba/PR,2.0,2.0
1,16/08/2012,21:00,Corinthians/SP,Internacional/RS,1.0,0.0
1,16/08/2012,21:00,Figueirense/SC,Santos/SP,1.0,3.0
1,18/08/2012,18:30,Náutico/PE,Bahia/BA,1.0,0.0
1,18/08/2012,18:30,Fluminense/RJ,Sport/PE,1.0,0.0
1,18/08/2012,21:00,São Paulo/SP,Ponte Preta/SP,3.0,0.0
1,19/08/2012,16:00,Santos/SP,Corinthians/SP,3.0,2.0
1,19/08/2012,16:00,Atlético/MG,Botafogo/RJ,3.0,2.0
1,19/08/2012,16:00,Coritiba/PR,Cruzeiro/MG,4.0,0.0
1,19/08/2012,16:00,Grêmio/RS,Figueirense/SC,4.0,0.0
1,19/08/2012,18:30,Portuguesa/SP,Internacional/RS,1.0,1.0
1,19/08/2012,18:30,Flamengo/RJ,Vasco/RJ,1.0,0.0
1,19/08/2012,18:30,Atlético/GO,Palmeiras/SP,2.0,1.0
1,25/08/2012,18:30,Vasco/RJ,Fluminense/RJ,1.0,2.0
1,25/08/2012,18:30,Palmeiras/SP,Santos/SP,1.0,2.0
1,25/08/2012,21:00,Ponte Preta/SP,Portuguesa/SP,2.0,1.0
1,26/08/2012,16:00,Internacional/RS,Grêmio/RS,0.0,1.0
1,26/08/2012,16:00,Botafogo/RJ,Flamengo/RJ,0.0,0.0
1,26/08/2012,16:00,Corinthians/SP,São Paulo/SP,1.0,2.0
1,26/08/2012,16:00,Figueirense/SC,Coritiba/PR,3.0,1.0
1,26/08/2012,18:30,Cruzeiro/MG,Atlético/MG,2.0,2.0
1,26/08/2012,18:30,Sport/PE,Náutico/PE,0.0,0.0
1,26/08/2012,18:30,Bahia/BA,Atlético/GO,1.0,1.0
2,29/08/2012,19:30,Santos/SP,Bahia/BA,1.0,3.0
2,29/08/2012,19:30,Coritiba/PR,Internacional/RS,1.0,0.0
2,29/08/2012,20:30,Náutico/PE,Figueirense/SC,3.0,2.0
2,29/08/2012,20:30,Atlético/MG,Ponte Preta/SP,2.0,2.0
2,29/08/2012,20:30,Portuguesa/SP,Palmeiras/SP,3.0,0.0
2,29/08/2012,22:00,Atlético/GO,Cruzeiro/MG,0.0,2.0
2,29/08/2012,22:00,Fluminense/RJ,Corinthians/SP,1.0,1.0
2,29/08/2012,22:00,Grêmio/RS,Vasco/RJ,2.0,0.0
2,30/08/2012,21:00,São Paulo/SP,Botafogo/RJ,4.0,0.0
2,30/08/2012,21:00,Flamengo/RJ,Sport/PE,1.0,1.0
2,01/09/2012,18:30,Palmeiras/SP,Grêmio/RS,0.0,0.0
2,01/09/2012,18:30,Figueirense/SC,Fluminense/RJ,2.0,2.0
2,01/09/2012,21:00,Vasco/RJ,Portuguesa/SP,2.0,0.0
2,02/09/2012,16:00,Corinthians/SP,Atlético/MG,1.0,0.0
2,02/09/2012,16:00,Internacional/RS,Flamengo/RJ,4.0,1.0
2,02/09/2012,16:00,Sport/PE,Santos/SP,2.0,1.0
2,02/09/2012,16:00,Bahia/BA,São Paulo/SP,1.0,0.0
2,02/09/2012,18:30,Cruzeiro/MG,Náutico/PE,3.0,0.0
2,02/09/2012,18:30,Ponte Preta/SP,Atlético/GO,3.0,1.0
2,02/09/2012,18:30,Botafogo/RJ,Coritiba/PR,2.0,0.0
2,05/09/2012,19:30,Náutico/PE,Vasco/RJ,1.0,1.0
2,05/09/2012,19:30,Bahia/BA,Atlético/MG,0.0,0.0
2,05/09/2012,19:30,Portuguesa/SP,Coritiba/PR,3.0,0.0
2,05/09/2012,20:30,Flamengo/RJ,Ponte Preta/SP,0.0,1.0
2,05/09/2012,20:30,Grêmio/RS,Atlético/GO,2.0,1.0
2,05/09/2012,22:00,Cruzeiro/MG,Botafogo/RJ,1.0,3.0
2,05/09/2012,22:00,Figueirense/SC,Corinthians/SP,1.0,0.0
2,05/09/2012,22:00,São Paulo/SP,Internacional/RS,1.0,1.0
2,06/09/2012,21:00,Fluminense/RJ,Santos/SP,3.0,1.0
2,06/09/2012,21:00,Palmeiras/SP,Sport/PE,3.0,1.0
2,08/09/2012,18:30,Ponte Preta/SP,Figueirense/SC,2.0,2.0
2,08/09/2012,18:30,Coritiba/PR,Flamengo/RJ,3.0,0.0
2,08/09/2012,21:00,Corinthians/SP,Grêmio/RS,3.0,1.0
2,09/09/2012,16:00,Internacional/RS,Fluminense/RJ,0.0,1.0
2,09/09/2012,16:00,Santos/SP,São Paulo/SP,0.0,0.0
2,09/09/2012,16:00,Botafogo/RJ,Náutico/PE,3.0,1.0
2,09/09/2012,18:30,Vasco/RJ,Bahia/BA,0.0,4.0
2,09/09/2012,18:30,Atlético/MG,Palmeiras/SP,3.0,0.0
2,09/09/2012,18:30,Sport/PE,Cruzeiro/MG,2.0,1.0
2,09/09/2012,18:30,Atlético/GO,Portuguesa/SP,1.0,1.0
2,12/09/2012,19:30,Portuguesa/SP,Fluminense/RJ,0.0,2.0
2,12/09/2012,19:30,Figueirense/SC,Cruzeiro/MG,2.0,0.0
2,12/09/2012,20:30,Sport/PE,Bahia/BA,1.0,1.0
2,12/09/2012,20:30,Atlético/GO,Coritiba/PR,1.0,2.0
2,12/09/2012,20:30,Corinthians/SP,Ponte Preta/SP,1.0,1.0
2,12/09/2012,22:00,Vasco/RJ,Palmeiras/SP,3.0,1.0
2,12/09/2012,22:00,Santos/SP,Flamengo/RJ,2.0,0.0
2,12/09/2012,22:00,Atlético/MG,São Paulo/SP,1.0,0.0
2,13/09/2012,21:00,Botafogo/RJ,Internacional/RS,1.0,1.0
2,13/09/2012,21:00,Grêmio/RS,Náutico/PE,2.0,0.0
2,15/09/2012,18:30,Fluminense/RJ,Atlético/GO,1.0,2.0
2,16/09/2012,16:00,Coritiba/PR,Santos/SP,1.0,2.0
2,15/09/2012,18:30,São Paulo/SP,Portuguesa/SP,3.0,1.0
2,16/09/2012,16:00,Cruzeiro/MG,Vasco/RJ,1.0,1.0
2,16/09/2012,16:00,Náutico/PE,Atlético/MG,1.0,0.0
2,16/09/2012,16:00,Bahia/BA,Figueirense/SC,2.0,1.0
2,16/09/2012,16:00,Palmeiras/SP,Corinthians/SP,0.0,2.0
2,16/09/2012,18:30,Flamengo/RJ,Grêmio/RS,1.0,1.0
2,16/09/2012,18:30,Ponte Preta/SP,Botafogo/RJ,0.0,0.0
2,16/09/2012,18:30,Internacional/RS,Sport/PE,2.0,2.0
2,22/09/2012,18:30,Figueirense/SC,Palmeiras/SP,1.0,3.0
2,22/09/2012,18:30,Fluminense/RJ,Náutico/PE,2.0,1.0
2,22/09/2012,21:00,Santos/SP,Portuguesa/SP,1.0,3.0
2,23/09/2012,16:00,São Paulo/SP,Cruzeiro/MG,1.0,0.0
2,23/09/2012,16:00,Ponte Preta/SP,Vasco/RJ,0.0,0.0
2,23/09/2012,16:00,Atlético/GO,Flamengo/RJ,1.0,2.0
2,23/09/2012,16:00,Botafogo/RJ,Corinthians/SP,2.0,2.0
2,23/09/2012,18:30,Sport/PE,Coritiba/PR,1.0,0.0
2,23/09/2012,18:30,Internacional/RS,Bahia/BA,3.0,1.0
2,23/09/2012,18:30,Atlético/MG,Grêmio/RS,0.0,0.0
2,29/09/2012,18:30,Vasco/RJ,Figueirense/SC,3.0,1.0
2,29/09/2012,18:30,Cruzeiro/MG,Internacional/RS,0.0,0.0
2,29/09/2012,18:30,Portuguesa/SP,Atlético/MG,1.0,1.0
2,30/09/2012,18:30,Náutico/PE,Atlético/GO,2.0,0.0
2,29/09/2012,21:00,Palmeiras/SP,Ponte Preta/SP,3.0,0.0
2,30/09/2012,16:00,Corinthians/SP,Sport/PE,3.0,0.0
2,30/09/2012,16:00,Coritiba/PR,São Paulo/SP,1.0,1.0
2,30/09/2012,16:00,Flamengo/RJ,Fluminense/RJ,0.0,1.0
2,30/09/2012,16:00,Bahia/BA,Botafogo/RJ,2.0,0.0
2,30/09/2012,18:30,Grêmio/RS,Santos/SP,1.0,1.0
2,04/10/2012,21:00,Flamengo/RJ,Bahia/BA,0.0,0.0
2,04/10/2012,21:00,Portuguesa/SP,Sport/PE,5.0,1.0
2,04/10/2012,21:00,Coritiba/PR,Ponte Preta/SP,1.0,0.0
2,06/10/2012,16:00,São Paulo/SP,Palmeiras/SP,3.0,0.0
2,06/10/2012,16:20,Náutico/PE,Corinthians/SP,2.0,1.0
2,06/10/2012,16:20,Atlético/GO,Vasco/RJ,0.0,1.0
2,06/10/2012,16:20,Santos/SP,Internacional/RS,1.0,1.0
2,06/10/2012,18:30,Fluminense/RJ,Botafogo/RJ,1.0,0.0
2,06/10/2012,18:30,Grêmio/RS,Cruzeiro/MG,2.0,1.0
2,06/10/2012,18:30,Atlético/MG,Figueirense/SC,6.0,0.0
2,10/10/2012,19:30,Cruzeiro/MG,Portuguesa/SP,2.0,0.0
2,10/10/2012,19:30,Ponte Preta/SP,Náutico/PE,2.0,1.0
2,10/10/2012,19:30,Figueirense/SC,Atlético/GO,3.0,1.0
2,10/10/2012,19:30,Bahia/BA,Fluminense/RJ,0.0,2.0
2,10/10/2012,22:00,Corinthians/SP,Flamengo/RJ,3.0,2.0
2,10/10/2012,22:00,Internacional/RS,Atlético/MG,3.0,0.0
2,10/10/2012,22:00,Vasco/RJ,São Paulo/SP,0.0,2.0
2,11/10/2012,21:00,Palmeiras/SP,Coritiba/PR,0.0,1.0
2,11/10/2012,21:00,Sport/PE,Grêmio/RS,1.0,3.0
2,10/10/2012,19:30,Botafogo/RJ,Santos/SP,0.0,2.0
2,13/10/2012,18:30,Flamengo/RJ,Cruzeiro/MG,1.0,1.0
2,13/10/2012,18:30,Atlético/GO,Internacional/RS,3.0,1.0
2,13/10/2012,21:00,Portuguesa/SP,Corinthians/SP,1.0,1.0
2,14/10/2012,16:00,Coritiba/PR,Bahia/BA,2.0,1.0
2,14/10/2012,16:00,Náutico/PE,Palmeiras/SP,1.0,0.0
2,14/10/2012,16:00,Atlético/MG,Sport/PE,2.0,1.0
2,14/10/2012,16:00,Santos/SP,Vasco/RJ,2.0,0.0
2,14/10/2012,16:00,São Paulo/SP,Figueirense/SC,2.0,0.0
2,14/10/2012,18:30,Grêmio/RS,Botafogo/RJ,1.0,1.0
2,14/10/2012,18:30,Fluminense/RJ,Ponte Preta/SP,2.0,1.0
2,17/10/2012,19:30,Bahia/BA,Palmeiras/SP,0.0,1.0
2,17/10/2012,19:30,Internacional/RS,Figueirense/SC,2.0,3.0
